#det	t	x	dt	dx
P2X1	1050.0	0.521754	26.8	0.1
P2X1	1047.5	0.546458	26.8	0.1
P2X1	1045.0	0.571192	26.8	0.1
P2X1	1042.5	0.596946	26.8	0.1
P2X1	1040.0	0.624060	26.8	0.1
P2X1	1037.5	0.650404	26.8	0.1
P2X1	1035.0	0.673873	26.8	0.1
P2X1	1032.5	0.694952	26.8	0.1
P2X1	1030.0	0.714732	26.8	0.1
P2X1	1027.5	0.734154	26.8	0.1
P2X1	1025.0	0.754220	26.8	0.1
P2X1	1022.5	0.776327	26.8	0.1
P2X1	1020.0	0.800869	26.8	0.1
P2X1	1017.5	0.823845	26.8	0.1
P2X1	1015.0	0.842152	26.8	0.1
P2X1	1012.5	0.860671	26.8	0.1
P2X1	1010.0	0.884070	26.8	0.1
P2X1	1007.5	0.908189	26.8	0.1
P2X1	1005.0	0.928593	26.8	0.1
P2X1	1002.5	0.948580	26.8	0.1
P2X1	1000.0	0.971643	26.8	0.1
P2X1	997.5	0.994316	26.8	0.1
P2X1	995.0	1.013150	26.8	0.1
P2X1	992.5	1.031740	26.8	0.1
P2X1	990.0	1.054060	26.8	0.1
P2X1	987.5	1.078660	26.8	0.1
P2X1	985.0	1.103140	26.8	0.1
P2X1	982.5	1.126770	26.8	0.1
P2X1	980.0	1.149300	26.8	0.1
P2X1	977.5	1.170730	26.8	0.1
P2X1	975.0	1.191030	26.8	0.1
P2X1	972.5	1.209930	26.8	0.1
P2X1	970.0	1.227290	26.8	0.1
P2X1	967.5	1.243790	26.8	0.1
P2X1	965.0	1.259940	26.8	0.1
P2X1	962.5	1.274670	26.8	0.1
P2X1	960.0	1.287530	26.8	0.1
P2X1	957.5	1.302000	26.8	0.1
P2X1	955.0	1.321290	26.8	0.1
P2X1	952.5	1.343570	26.8	0.1
P2X1	950.0	1.365860	26.8	0.1
P2X1	947.5	1.385750	26.8	0.1
P2X1	945.0	1.402190	26.8	0.1
P2X1	942.5	1.419010	26.8	0.1
P2X1	940.0	1.439060	26.8	0.1
P2X1	937.5	1.456430	26.8	0.1
P2X1	935.0	1.466110	26.8	0.1
P2X1	932.5	1.475440	26.8	0.1
P2X1	930.0	1.491890	26.8	0.1
P2X1	927.5	1.511080	26.8	0.1
P2X1	925.0	1.527450	26.8	0.1
P2X1	922.5	1.542560	26.8	0.1
P2X1	920.0	1.558870	26.8	0.1
P2X1	917.5	1.575220	26.8	0.1
P2X1	915.0	1.589830	26.8	0.1
P2X1	912.5	1.601950	26.8	0.1
P2X1	910.0	1.611620	26.8	0.1
P2X1	907.5	1.620960	26.8	0.1
P2X1	905.0	1.631900	26.8	0.1
P2X1	902.5	1.643530	26.8	0.1
P2X1	900.0	1.654680	26.8	0.1
P2X1	897.5	1.666100	26.8	0.1
P2X1	895.0	1.678480	26.8	0.1
P2X1	892.5	1.690460	26.8	0.1
P2X1	890.0	1.700770	26.8	0.1
P2X1	887.5	1.710650	26.8	0.1
P2X1	885.0	1.721910	26.8	0.1
P2X1	882.5	1.736190	26.8	0.1
P2X1	880.0	1.753950	26.8	0.1
P2X1	877.5	1.771240	26.8	0.1
P2X1	875.0	1.784120	26.8	0.1
P2X1	872.5	1.793210	26.8	0.1
P2X1	870.0	1.800550	26.8	0.1
P2X1	867.5	1.809250	26.8	0.1
P2X1	865.0	1.821570	26.8	0.1
P2X1	862.5	1.835390	26.8	0.1
P2X1	860.0	1.848110	26.8	0.1
P2X1	857.5	1.859740	26.8	0.1
P2X1	855.0	1.870930	26.8	0.1
P2X1	852.5	1.882310	26.8	0.1
P2X1	850.0	1.894160	26.8	0.1
P2X1	847.5	1.905480	26.8	0.1
P2X1	845.0	1.915490	26.8	0.1
P2X1	842.5	1.925670	26.8	0.1
P2X1	840.0	1.937470	26.8	0.1
P2X1	837.5	1.950020	26.8	0.1
P2X1	835.0	1.962000	26.8	0.1
P2X1	832.5	1.972590	26.8	0.1
P2X1	830.0	1.981550	26.8	0.1
P2X1	827.5	1.990410	26.8	0.1
P2X1	825.0	2.000510	26.8	0.1
P2X1	822.5	2.010610	26.8	0.1
P2X1	820.0	2.019320	26.8	0.1
P2X1	817.5	2.027240	26.8	0.1
P2X1	815.0	2.035400	26.8	0.1
P2X1	812.5	2.044470	26.8	0.1
P2X1	810.0	2.054650	26.8	0.1
P2X1	807.5	2.064660	26.8	0.1
P2X1	805.0	2.073460	26.8	0.1
P2X1	802.5	2.082480	26.8	0.1
P2X1	800.0	2.093160	26.8	0.1
P2X1	797.5	2.104460	26.8	0.1
P2X1	795.0	2.115000	26.8	0.1
P2X1	792.5	2.124650	26.8	0.1
P2X1	790.0	2.133860	26.8	0.1
P2X1	787.5	2.144250	26.8	0.1
P2X1	785.0	2.156780	26.8	0.1
P2X1	782.5	2.168610	26.8	0.1
P2X1	780.0	2.177090	26.8	0.1
P2X1	777.5	2.184050	26.8	0.1
P2X1	775.0	2.191890	26.8	0.1
P2X1	772.5	2.200680	26.8	0.1
P2X1	770.0	2.209850	26.8	0.1
P2X1	767.5	2.218500	26.8	0.1
P2X1	765.0	2.225970	26.8	0.1
P2X1	762.5	2.232760	26.8	0.1
P2X1	760.0	2.239460	26.8	0.1
P2X1	757.5	2.245820	26.8	0.1
P2X1	755.0	2.251610	26.8	0.1
P2X1	752.5	2.257700	26.8	0.1
P2X1	750.0	2.264790	26.8	0.1
P2X1	747.5	2.271960	26.8	0.1
P2X1	745.0	2.278070	26.8	0.1
P2X1	742.5	2.282650	26.8	0.1
P2X1	740.0	2.285890	26.8	0.1
P2X1	737.5	2.289780	26.8	0.1
P2X1	735.0	2.295970	26.8	0.1
P2X1	732.5	2.302850	26.8	0.1
P2X1	730.0	2.308490	26.8	0.1
P2X1	727.5	2.312940	26.8	0.1
P2X1	725.0	2.316690	26.8	0.1
P2X1	722.5	2.320070	26.8	0.1
P2X1	720.0	2.323410	26.8	0.1
P2X1	717.5	2.327200	26.8	0.1
P2X1	715.0	2.331870	26.8	0.1
P2X1	712.5	2.337300	26.8	0.1
P2X1	710.0	2.343070	26.8	0.1
P2X1	707.5	2.347990	26.8	0.1
P2X1	705.0	2.351140	26.8	0.1
P2X1	702.5	2.353330	26.8	0.1
P2X1	700.0	2.355510	26.8	0.1
P2X1	697.5	2.357490	26.8	0.1
P2X1	695.0	2.359070	26.8	0.1
P2X1	692.5	2.361050	26.8	0.1
P2X1	690.0	2.364050	26.8	0.1
P2X1	687.5	2.366990	26.8	0.1
P2X1	685.0	2.368690	26.8	0.1
P2X1	682.5	2.369370	26.8	0.1
P2X1	680.0	2.369610	26.8	0.1
P2X1	677.5	2.369960	26.8	0.1
P2X1	675.0	2.370810	26.8	0.1
P2X1	672.5	2.371750	26.8	0.1
P2X1	670.0	2.372450	26.8	0.1
P2X1	667.5	2.373530	26.8	0.1
P2X1	665.0	2.375460	26.8	0.1
P2X1	662.5	2.377090	26.8	0.1
P2X1	660.0	2.377350	26.8	0.1
P2X1	657.5	2.377090	26.8	0.1
P2X1	655.0	2.377310	26.8	0.1
P2X1	652.5	2.377690	26.8	0.1
P2X1	650.0	2.377750	26.8	0.1
P2X1	647.5	2.377690	26.8	0.1
P2X1	645.0	2.377840	26.8	0.1
P2X1	642.5	2.378280	26.8	0.1
P2X1	640.0	2.378960	26.8	0.1
P2X1	637.5	2.379470	26.8	0.1
P2X1	635.0	2.379510	26.8	0.1
P2X1	632.5	2.379470	26.8	0.1
P2X1	630.0	2.379740	26.8	0.1
P2X1	627.5	2.380060	26.8	0.1
P2X1	625.0	2.380120	26.8	0.1
P2X1	622.5	2.380060	26.8	0.1
P2X1	620.0	2.380060	26.8	0.1
P2X1	617.5	2.380060	26.8	0.1
P2X1	615.0	2.380000	26.8	0.1
P2X1	612.5	2.380060	26.8	0.1
P2X1	610.0	2.380370	26.8	0.1
P2X1	607.5	2.380660	26.8	0.1
P2X1	605.0	2.380660	26.8	0.1
P2X1	602.5	2.380660	26.8	0.1
P2X1	600.0	2.380940	26.8	0.1
P2X1	597.5	2.381250	26.8	0.1
P2X1	595.0	2.381310	26.8	0.1
P2X1	592.5	2.381250	26.8	0.1
P2X1	590.0	2.381230	26.8	0.1
P2X1	587.5	2.381250	26.8	0.1
P2X1	585.0	2.381250	26.8	0.1
P2X1	582.5	2.381250	26.8	0.1
P2X1	580.0	2.381250	26.8	0.1
P2X1	577.5	2.381250	26.8	0.1
P2X1	575.0	2.381250	26.8	0.1
P2X1	572.5	2.381250	26.8	0.1
P2X1	570.0	2.381250	26.8	0.1
P2X1	567.5	2.381250	26.8	0.1
P2X1	565.0	2.381250	26.8	0.1
P2X1	562.5	2.381250	26.8	0.1
P2X2	1200.0	0.000000	26.8	0.1
P2X2	1197.5	0.000000	26.8	0.1
P2X2	1195.0	0.000000	26.8	0.1
P2X2	1192.5	0.000000	26.8	0.1
P2X2	1190.0	0.000000	26.8	0.1
P2X2	1187.5	0.000000	26.8	0.1
P2X2	1185.0	0.000000	26.8	0.1
P2X2	1182.5	0.000000	26.8	0.1
P2X2	1180.0	0.000000	26.8	0.1
P2X2	1177.5	0.000000	26.8	0.1
P2X2	1175.0	0.000001	26.8	0.1
P2X2	1172.5	0.000000	26.8	0.1
P2X2	1170.0	0.000003	26.8	0.1
P2X2	1167.5	0.000000	26.8	0.1
P2X2	1165.0	0.000011	26.8	0.1
P2X2	1162.5	0.000000	26.8	0.1
P2X2	1160.0	0.000041	26.8	0.1
P2X2	1157.5	0.000000	26.8	0.1
P2X2	1155.0	0.000228	26.8	0.1
P2X2	1152.5	0.000594	26.8	0.1
P2X2	1150.0	0.001058	26.8	0.1
P2X2	1147.5	0.001782	26.8	0.1
P2X2	1145.0	0.002888	26.8	0.1
P2X2	1142.5	0.004158	26.8	0.1
P2X2	1140.0	0.005356	26.8	0.1
P2X2	1137.5	0.006534	26.8	0.1
P2X2	1135.0	0.007837	26.8	0.1
P2X2	1132.5	0.009504	26.8	0.1
P2X2	1130.0	0.011630	26.8	0.1
P2X2	1127.5	0.013661	26.8	0.1
P2X2	1125.0	0.015287	26.8	0.1
P2X2	1122.5	0.017819	26.8	0.1
P2X2	1120.0	0.022481	26.8	0.1
P2X2	1117.5	0.028511	26.8	0.1
P2X2	1115.0	0.034747	26.8	0.1
P2X2	1112.5	0.040390	26.8	0.1
P2X2	1110.0	0.045089	26.8	0.1
P2X2	1107.5	0.049894	26.8	0.1
P2X2	1105.0	0.056198	26.8	0.1
P2X2	1102.5	0.065337	26.8	0.1
P2X2	1100.0	0.078042	26.8	0.1
P2X2	1097.5	0.092660	26.8	0.1
P2X2	1095.0	0.107558	26.8	0.1
P2X2	1092.5	0.123547	26.8	0.1
P2X2	1090.0	0.141386	26.8	0.1
P2X2	1087.5	0.159186	26.8	0.1
P2X2	1085.0	0.175468	26.8	0.1
P2X2	1082.5	0.193042	26.8	0.1
P2X2	1080.0	0.214465	26.8	0.1
P2X2	1077.5	0.236996	26.8	0.1
P2X2	1075.0	0.257750	26.8	0.1
P2X2	1072.5	0.278575	26.8	0.1
P2X2	1070.0	0.302064	26.8	0.1
P2X2	1067.5	0.329063	26.8	0.1
P2X2	1065.0	0.359209	26.8	0.1
P2X2	1062.5	0.389054	26.8	0.1
P2X2	1060.0	0.415675	26.8	0.1
P2X2	1057.5	0.441324	26.8	0.1
P2X2	1055.0	0.468558	26.8	0.1
P2X2	1052.5	0.495970	26.8	0.1
P2X2	1050.0	0.521754	26.8	0.1
P2X2	1047.5	0.546458	26.8	0.1
P2X2	1045.0	0.571192	26.8	0.1
P2X2	1042.5	0.596946	26.8	0.1
P2X2	1040.0	0.624060	26.8	0.1
P2X2	1037.5	0.650404	26.8	0.1
P2X2	1035.0	0.673873	26.8	0.1
P2X2	1032.5	0.694952	26.8	0.1
P2X2	1030.0	0.714732	26.8	0.1
P2X2	1027.5	0.734154	26.8	0.1
P2X2	1025.0	0.754220	26.8	0.1
P2X2	1022.5	0.776327	26.8	0.1
P2X2	1020.0	0.800869	26.8	0.1
P2X2	1017.5	0.823845	26.8	0.1
P2X2	1015.0	0.842152	26.8	0.1
P2X2	1012.5	0.860671	26.8	0.1
P2X2	1010.0	0.884070	26.8	0.1
P2X2	1007.5	0.908189	26.8	0.1
P2X2	1005.0	0.928593	26.8	0.1
P2X2	1002.5	0.948580	26.8	0.1
P2X2	1000.0	0.971643	26.8	0.1
P2X2	997.5	0.994316	26.8	0.1
P2X2	995.0	1.013150	26.8	0.1
P2X2	992.5	1.031740	26.8	0.1
P2X2	990.0	1.054060	26.8	0.1
P2X2	987.5	1.078660	26.8	0.1
P2X2	985.0	1.103140	26.8	0.1
P2X2	982.5	1.126770	26.8	0.1
P2X2	980.0	1.149300	26.8	0.1
P2X2	977.5	1.170730	26.8	0.1
P2X2	975.0	1.191030	26.8	0.1
P2X2	972.5	1.209930	26.8	0.1
P2X2	970.0	1.227290	26.8	0.1
P2X2	967.5	1.243790	26.8	0.1
P2X2	965.0	1.259940	26.8	0.1
P2X2	962.5	1.274670	26.8	0.1
P2X2	960.0	1.287530	26.8	0.1
P2X2	957.5	1.302000	26.8	0.1
P2X2	955.0	1.321290	26.8	0.1
P2X2	952.5	1.343570	26.8	0.1
P2X2	950.0	1.365860	26.8	0.1
P2X2	947.5	1.385750	26.8	0.1
P2X2	945.0	1.402190	26.8	0.1
P2X2	942.5	1.419010	26.8	0.1
P2X2	940.0	1.439060	26.8	0.1
P2X2	937.5	1.456430	26.8	0.1
P2X2	935.0	1.466110	26.8	0.1
P2X2	932.5	1.475440	26.8	0.1
P2X2	930.0	1.491890	26.8	0.1
P2X2	927.5	1.511080	26.8	0.1
P2X2	925.0	1.527450	26.8	0.1
P2X2	922.5	1.542560	26.8	0.1
P2X2	920.0	1.558870	26.8	0.1
P2X2	917.5	1.575220	26.8	0.1
P2X2	915.0	1.589830	26.8	0.1
P2X2	912.5	1.601950	26.8	0.1
P2X2	910.0	1.611620	26.8	0.1
P2X2	907.5	1.620960	26.8	0.1
P2X2	905.0	1.631900	26.8	0.1
P2X2	902.5	1.643530	26.8	0.1
P2X2	900.0	1.654680	26.8	0.1
P2X2	897.5	1.666100	26.8	0.1
P2X2	895.0	1.678480	26.8	0.1
P2X2	892.5	1.690460	26.8	0.1
P2X2	890.0	1.700770	26.8	0.1
P2X2	887.5	1.710650	26.8	0.1
P2X2	885.0	1.721910	26.8	0.1
P2X2	882.5	1.736190	26.8	0.1
P2X2	880.0	1.753950	26.8	0.1
P2X2	877.5	1.771240	26.8	0.1
P2X2	875.0	1.784120	26.8	0.1
P2X2	872.5	1.793210	26.8	0.1
P2X2	870.0	1.800550	26.8	0.1
P2X2	867.5	1.809250	26.8	0.1
P2X2	865.0	1.821570	26.8	0.1
P2X2	862.5	1.835390	26.8	0.1
P2X2	860.0	1.848110	26.8	0.1
P2X2	857.5	1.859740	26.8	0.1
P2X2	855.0	1.870930	26.8	0.1
P2X2	852.5	1.882310	26.8	0.1
P2X2	850.0	1.894160	26.8	0.1
P2X2	847.5	1.905480	26.8	0.1
P2X2	845.0	1.915490	26.8	0.1
P2X2	842.5	1.925670	26.8	0.1
P2X2	840.0	1.937470	26.8	0.1
P2X2	837.5	1.950020	26.8	0.1
P2X2	835.0	1.962000	26.8	0.1
P2X2	832.5	1.972590	26.8	0.1
P2X2	830.0	1.981550	26.8	0.1
P2X2	827.5	1.990410	26.8	0.1
P2X2	825.0	2.000510	26.8	0.1
P2X2	822.5	2.010610	26.8	0.1
P2X2	820.0	2.019320	26.8	0.1
P2X2	817.5	2.027240	26.8	0.1
P2X2	815.0	2.035400	26.8	0.1
P2X2	812.5	2.044470	26.8	0.1
P2X2	810.0	2.054650	26.8	0.1
P2X2	807.5	2.064660	26.8	0.1
P2X2	805.0	2.073460	26.8	0.1
P2X2	802.5	2.082480	26.8	0.1
P2X2	800.0	2.093160	26.8	0.1
P2X2	797.5	2.104460	26.8	0.1
P2X2	795.0	2.115000	26.8	0.1
P2X2	792.5	2.124650	26.8	0.1
P2X2	790.0	2.133860	26.8	0.1
P2X2	787.5	2.144250	26.8	0.1
P2X2	785.0	2.156780	26.8	0.1
P2X2	782.5	2.168610	26.8	0.1
P2X2	780.0	2.177090	26.8	0.1
P2X2	777.5	2.184050	26.8	0.1
P2X2	775.0	2.191890	26.8	0.1
P2X2	772.5	2.200680	26.8	0.1
P2X2	770.0	2.209850	26.8	0.1
P2X2	767.5	2.218500	26.8	0.1
P2X2	765.0	2.225970	26.8	0.1
P2X2	762.5	2.232760	26.8	0.1
P2X2	760.0	2.239460	26.8	0.1
P2X2	757.5	2.245820	26.8	0.1
P2X2	755.0	2.251610	26.8	0.1
P2X2	752.5	2.257700	26.8	0.1
P2X2	750.0	2.264790	26.8	0.1
P2X2	747.5	2.271960	26.8	0.1
P2X2	745.0	2.278070	26.8	0.1
P2X2	742.5	2.282650	26.8	0.1
P2X2	740.0	2.285890	26.8	0.1
P2X2	737.5	2.289780	26.8	0.1
P2X2	735.0	2.295970	26.8	0.1
P2X2	732.5	2.302850	26.8	0.1
P2X2	730.0	2.308490	26.8	0.1
P2X2	727.5	2.312940	26.8	0.1
P2X2	725.0	2.316690	26.8	0.1
P2X2	722.5	2.320070	26.8	0.1
P2X2	720.0	2.323410	26.8	0.1
P2X2	717.5	2.327200	26.8	0.1
P2X2	715.0	2.331870	26.8	0.1
P2X2	712.5	2.337300	26.8	0.1
P2X2	710.0	2.343070	26.8	0.1
P2X2	707.5	2.347990	26.8	0.1
P2X2	705.0	2.351140	26.8	0.1
P2X2	702.5	2.353330	26.8	0.1
P2X2	700.0	2.355510	26.8	0.1
P2X2	697.5	2.357490	26.8	0.1
P2X2	695.0	2.359070	26.8	0.1
P2X2	692.5	2.361050	26.8	0.1
P2X2	690.0	2.364050	26.8	0.1
P2X2	687.5	2.366990	26.8	0.1
P2X2	685.0	2.368690	26.8	0.1
P2X2	682.5	2.369370	26.8	0.1
P2X2	680.0	2.369610	26.8	0.1
P2X2	677.5	2.369960	26.8	0.1
P2X2	675.0	2.370810	26.8	0.1
P2X2	672.5	2.371750	26.8	0.1
P2X2	670.0	2.372450	26.8	0.1
P2X2	667.5	2.373530	26.8	0.1
P2X2	665.0	2.375460	26.8	0.1
P2X2	662.5	2.377090	26.8	0.1
P2X2	660.0	2.377350	26.8	0.1
P2X2	657.5	2.377090	26.8	0.1
P2X2	655.0	2.377310	26.8	0.1
P2X2	652.5	2.377690	26.8	0.1
P2X2	650.0	2.377750	26.8	0.1
P2X2	647.5	2.377690	26.8	0.1
P2X2	645.0	2.377840	26.8	0.1
P2X2	642.5	2.378280	26.8	0.1
P2X2	640.0	2.378960	26.8	0.1
P2X2	637.5	2.379470	26.8	0.1
P2X2	635.0	2.379510	26.8	0.1
P2X2	632.5	2.379470	26.8	0.1
P2X2	630.0	2.379740	26.8	0.1
P2X2	627.5	2.380060	26.8	0.1
P2X2	625.0	2.380120	26.8	0.1
P2X2	622.5	2.380060	26.8	0.1
P2X2	620.0	2.380060	26.8	0.1
P2X2	617.5	2.380060	26.8	0.1
P2X2	615.0	2.380000	26.8	0.1
P2X2	612.5	2.380060	26.8	0.1
P2X2	610.0	2.380370	26.8	0.1
P2X2	607.5	2.380660	26.8	0.1
P2X2	605.0	2.380660	26.8	0.1
P2X2	602.5	2.380660	26.8	0.1
P2X2	600.0	2.380940	26.8	0.1
P2X2	597.5	2.381250	26.8	0.1
P2X2	595.0	2.381310	26.8	0.1
P2X2	592.5	2.381250	26.8	0.1
P2X2	590.0	2.381230	26.8	0.1
P2X2	587.5	2.381250	26.8	0.1
P2X2	585.0	2.381250	26.8	0.1
P2X2	582.5	2.381250	26.8	0.1
P2X2	580.0	2.381250	26.8	0.1
P2X2	577.5	2.381250	26.8	0.1
P2X2	575.0	2.381250	26.8	0.1
P2X2	572.5	2.381250	26.8	0.1
P2X2	570.0	2.381250	26.8	0.1
P2X2	567.5	2.381250	26.8	0.1
P2X2	565.0	2.381250	26.8	0.1
P2X2	562.5	2.381250	26.8	0.1
P2Y1	1200.0	0.001309	26.8	0.1
P2Y1	1197.5	0.000604	26.8	0.1
P2Y1	1195.0	0.001040	26.8	0.1
P2Y1	1192.5	0.001812	26.8	0.1
P2Y1	1190.0	0.002274	26.8	0.1
P2Y1	1187.5	0.002416	26.8	0.1
P2Y1	1185.0	0.002398	26.8	0.1
P2Y1	1182.5	0.002416	26.8	0.1
P2Y1	1180.0	0.002632	26.8	0.1
P2Y1	1177.5	0.003020	26.8	0.1
P2Y1	1175.0	0.003534	26.8	0.1
P2Y1	1172.5	0.004228	26.8	0.1
P2Y1	1170.0	0.005129	26.8	0.1
P2Y1	1167.5	0.006041	26.8	0.1
P2Y1	1165.0	0.006756	26.8	0.1
P2Y1	1162.5	0.007249	26.8	0.1
P2Y1	1160.0	0.007565	26.8	0.1
P2Y1	1157.5	0.007853	26.8	0.1
P2Y1	1155.0	0.008289	26.8	0.1
P2Y1	1152.5	0.009061	26.8	0.1
P2Y1	1150.0	0.010171	26.8	0.1
P2Y1	1147.5	0.010873	26.8	0.1
P2Y1	1145.0	0.010678	26.8	0.1
P2Y1	1142.5	0.010873	26.8	0.1
P2Y1	1140.0	0.012736	26.8	0.1
P2Y1	1137.5	0.015706	26.8	0.1
P2Y1	1135.0	0.018797	26.8	0.1
P2Y1	1132.5	0.021143	26.8	0.1
P2Y1	1130.0	0.022395	26.8	0.1
P2Y1	1127.5	0.024163	26.8	0.1
P2Y1	1125.0	0.027915	26.8	0.1
P2Y1	1122.5	0.032620	26.8	0.1
P2Y1	1120.0	0.037047	26.8	0.1
P2Y1	1117.5	0.041681	26.8	0.1
P2Y1	1115.0	0.047404	26.8	0.1
P2Y1	1112.5	0.054970	26.8	0.1
P2Y1	1110.0	0.064726	26.8	0.1
P2Y1	1107.5	0.075509	26.8	0.1
P2Y1	1105.0	0.086187	26.8	0.1
P2Y1	1102.5	0.097255	26.8	0.1
P2Y1	1100.0	0.109500	26.8	0.1
P2Y1	1097.5	0.123231	26.8	0.1
P2Y1	1095.0	0.138331	26.8	0.1
P2Y1	1092.5	0.153434	26.8	0.1
P2Y1	1090.0	0.167700	26.8	0.1
P2Y1	1087.5	0.183638	26.8	0.1
P2Y1	1085.0	0.203747	26.8	0.1
P2Y1	1082.5	0.227131	26.8	0.1
P2Y1	1080.0	0.251883	26.8	0.1
P2Y1	1077.5	0.275457	26.8	0.1
P2Y1	1075.0	0.296183	26.8	0.1
P2Y1	1072.5	0.316533	26.8	0.1
P2Y1	1070.0	0.339052	26.8	0.1
P2Y1	1067.5	0.362443	26.8	0.1
P2Y1	1065.0	0.385519	26.8	0.1
P2Y1	1062.5	0.411373	26.8	0.1
P2Y1	1060.0	0.442057	26.8	0.1
P2Y1	1057.5	0.471176	26.8	0.1
P2Y1	1055.0	0.493222	26.8	0.1
P2Y1	1052.5	0.514669	26.8	0.1
P2Y1	1050.0	0.541987	26.8	0.1
P2Y1	1047.5	0.569639	26.8	0.1
P2Y1	1045.0	0.591680	26.8	0.1
P2Y1	1042.5	0.612529	26.8	0.1
P2Y1	1040.0	0.637192	26.8	0.1
P2Y1	1037.5	0.662666	26.8	0.1
P2Y1	1035.0	0.685135	26.8	0.1
P2Y1	1032.5	0.705556	26.8	0.1
P2Y1	1030.0	0.725799	26.8	0.1
P2Y1	1027.5	0.746632	26.8	0.1
P2Y1	1025.0	0.768685	26.8	0.1
P2Y1	1022.5	0.793146	26.8	0.1
P2Y1	1020.0	0.820305	26.8	0.1
P2Y1	1017.5	0.846304	26.8	0.1
P2Y1	1015.0	0.867537	26.8	0.1
P2Y1	1012.5	0.885569	26.8	0.1
P2Y1	1010.0	0.902749	26.8	0.1
P2Y1	1007.5	0.919397	26.8	0.1
P2Y1	1005.0	0.935989	26.8	0.1
P2Y1	1002.5	0.955641	26.8	0.1
P2Y1	1000.0	0.980297	26.8	0.1
P2Y1	997.5	1.004570	26.8	0.1
P2Y1	995.0	1.023530	26.8	0.1
P2Y1	992.5	1.041420	26.8	0.1
P2Y1	990.0	1.062800	26.8	0.1
P2Y1	987.5	1.084310	26.8	0.1
P2Y1	985.0	1.102180	26.8	0.1
P2Y1	982.5	1.118740	26.8	0.1
P2Y1	980.0	1.137050	26.8	0.1
P2Y1	977.5	1.156800	26.8	0.1
P2Y1	975.0	1.176550	26.8	0.1
P2Y1	972.5	1.193650	26.8	0.1
P2Y1	970.0	1.206270	26.8	0.1
P2Y1	967.5	1.217200	26.8	0.1
P2Y1	965.0	1.229920	26.8	0.1
P2Y1	962.5	1.246200	26.8	0.1
P2Y1	960.0	1.266220	26.8	0.1
P2Y1	957.5	1.285460	26.8	0.1
P2Y1	955.0	1.299950	26.8	0.1
P2Y1	952.5	1.312650	26.8	0.1
P2Y1	950.0	1.327180	26.8	0.1
P2Y1	947.5	1.342850	26.8	0.1
P2Y1	945.0	1.358270	26.8	0.1
P2Y1	942.5	1.373660	26.8	0.1
P2Y1	940.0	1.389340	26.8	0.1
P2Y1	937.5	1.404470	26.8	0.1
P2Y1	935.0	1.418520	26.8	0.1
P2Y1	932.5	1.433460	26.8	0.1
P2Y1	930.0	1.450970	26.8	0.1
P2Y1	927.5	1.469100	26.8	0.1
P2Y1	925.0	1.485730	26.8	0.1
P2Y1	922.5	1.501720	26.8	0.1
P2Y1	920.0	1.518100	26.8	0.1
P2Y1	917.5	1.533740	26.8	0.1
P2Y1	915.0	1.547640	26.8	0.1
P2Y1	912.5	1.561520	26.8	0.1
P2Y1	910.0	1.576750	26.8	0.1
P2Y1	907.5	1.590520	26.8	0.1
P2Y1	905.0	1.600720	26.8	0.1
P2Y1	902.5	1.612270	26.8	0.1
P2Y1	900.0	1.629330	26.8	0.1
P2Y1	897.5	1.646090	26.8	0.1
P2Y1	895.0	1.656750	26.8	0.1
P2Y1	892.5	1.665430	26.8	0.1
P2Y1	890.0	1.677160	26.8	0.1
P2Y1	887.5	1.690800	26.8	0.1
P2Y1	885.0	1.704190	26.8	0.1
P2Y1	882.5	1.717380	26.8	0.1
P2Y1	880.0	1.730550	26.8	0.1
P2Y1	877.5	1.742140	26.8	0.1
P2Y1	875.0	1.751270	26.8	0.1
P2Y1	872.5	1.761470	26.8	0.1
P2Y1	870.0	1.775660	26.8	0.1
P2Y1	867.5	1.789860	26.8	0.1
P2Y1	865.0	1.800170	26.8	0.1
P2Y1	862.5	1.809800	26.8	0.1
P2Y1	860.0	1.822260	26.8	0.1
P2Y1	857.5	1.835170	26.8	0.1
P2Y1	855.0	1.845600	26.8	0.1
P2Y1	852.5	1.854500	26.8	0.1
P2Y1	850.0	1.863350	26.8	0.1
P2Y1	847.5	1.872020	26.8	0.1
P2Y1	845.0	1.880270	26.8	0.1
P2Y1	842.5	1.888930	26.8	0.1
P2Y1	840.0	1.898730	26.8	0.1
P2Y1	837.5	1.908870	26.8	0.1
P2Y1	835.0	1.918430	26.8	0.1
P2Y1	832.5	1.927590	26.8	0.1
P2Y1	830.0	1.936840	26.8	0.1
P2Y1	827.5	1.946920	26.8	0.1
P2Y1	825.0	1.958430	26.8	0.1
P2Y1	822.5	1.971090	26.8	0.1
P2Y1	820.0	1.984170	26.8	0.1
P2Y1	817.5	1.995850	26.8	0.1
P2Y1	815.0	2.004970	26.8	0.1
P2Y1	812.5	2.013970	26.8	0.1
P2Y1	810.0	2.025270	26.8	0.1
P2Y1	807.5	2.037530	26.8	0.1
P2Y1	805.0	2.048970	26.8	0.1
P2Y1	802.5	2.059880	26.8	0.1
P2Y1	800.0	2.070770	26.8	0.1
P2Y1	797.5	2.081030	26.8	0.1
P2Y1	795.0	2.089930	26.8	0.1
P2Y1	792.5	2.097340	26.8	0.1
P2Y1	790.0	2.103730	26.8	0.1
P2Y1	787.5	2.111230	26.8	0.1
P2Y1	785.0	2.121620	26.8	0.1
